"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"19","wks01-erik","System.Byte[]","2079","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1359.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/28/2023 9:02:48 PM","11/28/2023 9:02:48 PM","NT AUTHORITY\SYSTEM",,
"43","wks01-erik","System.Byte[]","2078","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1359.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/28/2023 9:02:24 PM","11/28/2023 9:02:24 PM","NT AUTHORITY\SYSTEM",,
"44","wks01-erik","System.Byte[]","2077","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/28/2023 9:02:19 PM","11/28/2023 9:02:19 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2076","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/28/2023 4:52:07 PM","11/28/2023 4:52:07 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2075","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/28/2023 4:48:18 PM","11/28/2023 4:48:18 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2074","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/28/2023 4:02:11 PM","11/28/2023 4:02:11 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2073","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/28/2023 4:00:03 PM","11/28/2023 4:00:03 PM","NT AUTHORITY\SYSTEM",,
"6013","wks01-erik","System.Byte[]","2072","(0)","0","Information","The system uptime is 3251992 seconds.","EventLog","System.String[]","2147489661","11/28/2023 12:00:00 PM","11/28/2023 12:00:00 PM",,,
"1","wks01-erik","System.Byte[]","2071","(5)","5","Information","Possible detection of CVE: 2023-11-28T15:40:21.020034100Z
Additional Information: 2023-11-28T15:40:21.019356900Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-28T15:40:21.020034100Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/28/2023 10:40:21 AM","11/28/2023 10:40:21 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2070","(5)","5","Information","Possible detection of CVE: 2023-11-28T15:40:21.003808800Z
Additional Information: 2023-11-28T15:40:21.003753900Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-28T15:40:21.003808800Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/28/2023 10:40:21 AM","11/28/2023 10:40:21 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","wks01-erik","System.Byte[]","2069","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","11/28/2023 10:40:21 AM","11/28/2023 10:40:21 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2068","(5)","5","Information","Possible detection of CVE: 2023-11-28T15:40:20.988971900Z
Additional Information: 2023-11-28T15:40:18.842576600Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-28T15:40:20.988971900Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/28/2023 10:40:20 AM","11/28/2023 10:40:20 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","wks01-erik","System.Byte[]","2067","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","11/28/2023 10:40:04 AM","11/28/2023 10:40:04 AM","NT AUTHORITY\LOCAL SERVICE",,
"7040","wks01-erik","System.Byte[]","2066","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/28/2023 6:02:07 AM","11/28/2023 6:02:07 AM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2065","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/28/2023 6:00:01 AM","11/28/2023 6:00:01 AM","NT AUTHORITY\SYSTEM",,
"19","wks01-erik","System.Byte[]","2064","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1316.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/27/2023 9:03:01 PM","11/27/2023 9:03:01 PM","NT AUTHORITY\SYSTEM",,
"43","wks01-erik","System.Byte[]","2063","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1316.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/27/2023 9:02:37 PM","11/27/2023 9:02:37 PM","NT AUTHORITY\SYSTEM",,
"44","wks01-erik","System.Byte[]","2062","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/27/2023 9:02:32 PM","11/27/2023 9:02:32 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2061","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/27/2023 8:02:16 PM","11/27/2023 8:02:16 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2060","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/27/2023 8:00:01 PM","11/27/2023 8:00:01 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2059","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/27/2023 4:50:21 PM","11/27/2023 4:50:21 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2058","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/27/2023 4:48:18 PM","11/27/2023 4:48:18 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2057","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/27/2023 3:02:07 PM","11/27/2023 3:02:07 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2056","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/27/2023 3:00:00 PM","11/27/2023 3:00:00 PM","NT AUTHORITY\SYSTEM",,
"6013","wks01-erik","System.Byte[]","2055","(0)","0","Information","The system uptime is 3165594 seconds.","EventLog","System.String[]","2147489661","11/27/2023 12:00:00 PM","11/27/2023 12:00:00 PM",,,
"1","wks01-erik","System.Byte[]","2054","(5)","5","Information","Possible detection of CVE: 2023-11-27T13:40:19.680810700Z
Additional Information: 2023-11-27T13:40:19.673565900Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-27T13:40:19.680810700Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/27/2023 8:40:19 AM","11/27/2023 8:40:19 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2053","(5)","5","Information","Possible detection of CVE: 2023-11-27T13:40:19.661370700Z
Additional Information: 2023-11-27T13:40:19.657965200Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-27T13:40:19.661370700Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/27/2023 8:40:19 AM","11/27/2023 8:40:19 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","wks01-erik","System.Byte[]","2052","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","11/27/2023 8:40:19 AM","11/27/2023 8:40:19 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2051","(5)","5","Information","Possible detection of CVE: 2023-11-27T13:40:19.643291000Z
Additional Information: 2023-11-27T13:40:17.506451200Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-27T13:40:19.643291000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/27/2023 8:40:19 AM","11/27/2023 8:40:19 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","wks01-erik","System.Byte[]","2050","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","11/27/2023 8:40:03 AM","11/27/2023 8:40:03 AM","NT AUTHORITY\LOCAL SERVICE",,
"16","wks01-erik","System.Byte[]","2049","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'41', '\??\C:\Windows\System32\config\COMPONENTS', '15', '2'","Microsoft-Windows-Kernel-General","System.String[]","16","11/27/2023 5:41:57 AM","11/27/2023 5:41:57 AM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2048","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/27/2023 5:02:05 AM","11/27/2023 5:02:05 AM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2047","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/27/2023 4:59:58 AM","11/27/2023 4:59:58 AM","NT AUTHORITY\SYSTEM",,
"19","wks01-erik","System.Byte[]","2046","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1255.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/26/2023 9:03:02 PM","11/26/2023 9:03:02 PM","NT AUTHORITY\SYSTEM",,
"43","wks01-erik","System.Byte[]","2045","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1255.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/26/2023 9:02:37 PM","11/26/2023 9:02:37 PM","NT AUTHORITY\SYSTEM",,
"44","wks01-erik","System.Byte[]","2044","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/26/2023 9:02:32 PM","11/26/2023 9:02:32 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2043","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/26/2023 7:02:05 PM","11/26/2023 7:02:05 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2042","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/26/2023 6:59:58 PM","11/26/2023 6:59:58 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2041","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/26/2023 4:50:20 PM","11/26/2023 4:50:20 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2040","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/26/2023 4:48:18 PM","11/26/2023 4:48:18 PM","NT AUTHORITY\SYSTEM",,
"6013","wks01-erik","System.Byte[]","2039","(0)","0","Information","The system uptime is 3079197 seconds.","EventLog","System.String[]","2147489661","11/26/2023 12:00:00 PM","11/26/2023 12:00:00 PM",,,
"1","wks01-erik","System.Byte[]","2038","(5)","5","Information","Possible detection of CVE: 2023-11-26T11:40:27.804825700Z
Additional Information: 2023-11-26T11:40:27.802491900Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-26T11:40:27.804825700Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/26/2023 6:40:27 AM","11/26/2023 6:40:27 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2037","(5)","5","Information","Possible detection of CVE: 2023-11-26T11:40:27.796155500Z
Additional Information: 2023-11-26T11:40:27.786900400Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-26T11:40:27.796155500Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/26/2023 6:40:27 AM","11/26/2023 6:40:27 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","wks01-erik","System.Byte[]","2036","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","11/26/2023 6:40:27 AM","11/26/2023 6:40:27 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2035","(5)","5","Information","Possible detection of CVE: 2023-11-26T11:40:27.786900400Z
Additional Information: 2023-11-26T11:40:25.645346900Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-26T11:40:27.786900400Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/26/2023 6:40:27 AM","11/26/2023 6:40:27 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","wks01-erik","System.Byte[]","2034","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","11/26/2023 6:40:11 AM","11/26/2023 6:40:11 AM","NT AUTHORITY\LOCAL SERVICE",,
"7040","wks01-erik","System.Byte[]","2033","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/26/2023 4:02:07 AM","11/26/2023 4:02:07 AM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2032","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/26/2023 3:59:56 AM","11/26/2023 3:59:56 AM","NT AUTHORITY\SYSTEM",,
"19","wks01-erik","System.Byte[]","2031","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1191.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/25/2023 9:02:27 PM","11/25/2023 9:02:27 PM","NT AUTHORITY\SYSTEM",,
"43","wks01-erik","System.Byte[]","2030","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1191.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/25/2023 9:02:10 PM","11/25/2023 9:02:10 PM","NT AUTHORITY\SYSTEM",,
"44","wks01-erik","System.Byte[]","2029","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/25/2023 9:02:10 PM","11/25/2023 9:02:10 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2028","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/25/2023 6:02:02 PM","11/25/2023 6:02:02 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2027","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/25/2023 5:59:56 PM","11/25/2023 5:59:56 PM","NT AUTHORITY\SYSTEM",,
"6013","wks01-erik","System.Byte[]","2026","(0)","0","Information","The system uptime is 2992798 seconds.","EventLog","System.String[]","2147489661","11/25/2023 12:00:00 PM","11/25/2023 12:00:00 PM",,,
"1","wks01-erik","System.Byte[]","2025","(5)","5","Information","Possible detection of CVE: 2023-11-25T09:39:46.120767900Z
Additional Information: 2023-11-25T09:39:46.118229500Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-25T09:39:46.120767900Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/25/2023 4:39:46 AM","11/25/2023 4:39:46 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2024","(5)","5","Information","Possible detection of CVE: 2023-11-25T09:39:46.118229500Z
Additional Information: 2023-11-25T09:39:46.109382600Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-25T09:39:46.118229500Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/25/2023 4:39:46 AM","11/25/2023 4:39:46 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","wks01-erik","System.Byte[]","2023","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","11/25/2023 4:39:46 AM","11/25/2023 4:39:46 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2022","(5)","5","Information","Possible detection of CVE: 2023-11-25T09:39:46.109382600Z
Additional Information: 2023-11-25T09:39:44.721244500Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-25T09:39:46.109382600Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/25/2023 4:39:46 AM","11/25/2023 4:39:46 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","wks01-erik","System.Byte[]","2021","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","11/25/2023 4:39:30 AM","11/25/2023 4:39:30 AM","NT AUTHORITY\LOCAL SERVICE",,
"7040","wks01-erik","System.Byte[]","2020","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/25/2023 3:02:05 AM","11/25/2023 3:02:05 AM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2019","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/25/2023 2:59:55 AM","11/25/2023 2:59:55 AM","NT AUTHORITY\SYSTEM",,
"19","wks01-erik","System.Byte[]","2018","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1141.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/24/2023 9:02:29 PM","11/24/2023 9:02:29 PM","NT AUTHORITY\SYSTEM",,
"43","wks01-erik","System.Byte[]","2017","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1141.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/24/2023 9:02:09 PM","11/24/2023 9:02:09 PM","NT AUTHORITY\SYSTEM",,
"44","wks01-erik","System.Byte[]","2016","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/24/2023 9:02:09 PM","11/24/2023 9:02:09 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2015","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/24/2023 5:02:01 PM","11/24/2023 5:02:01 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2014","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/24/2023 4:59:55 PM","11/24/2023 4:59:55 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2013","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/24/2023 4:50:21 PM","11/24/2023 4:50:21 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2012","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/24/2023 4:48:18 PM","11/24/2023 4:48:18 PM","NT AUTHORITY\SYSTEM",,
"6013","wks01-erik","System.Byte[]","2011","(0)","0","Information","The system uptime is 2906400 seconds.","EventLog","System.String[]","2147489661","11/24/2023 12:00:00 PM","11/24/2023 12:00:00 PM",,,
"1","wks01-erik","System.Byte[]","2010","(5)","5","Information","Possible detection of CVE: 2023-11-24T16:46:44.288086200Z
Additional Information: 2023-11-24T16:46:44.286374000Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-24T16:46:44.288086200Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/24/2023 11:46:44 AM","11/24/2023 11:46:44 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2009","(5)","5","Information","Possible detection of CVE: 2023-11-24T16:46:44.281282500Z
Additional Information: 2023-11-24T16:46:44.271473200Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-24T16:46:44.281282500Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/24/2023 11:46:44 AM","11/24/2023 11:46:44 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","wks01-erik","System.Byte[]","2008","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","11/24/2023 11:46:44 AM","11/24/2023 11:46:44 AM","NT AUTHORITY\LOCAL SERVICE",,
"1","wks01-erik","System.Byte[]","2007","(5)","5","Information","Possible detection of CVE: 2023-11-24T16:46:44.271473200Z
Additional Information: 2023-11-24T16:46:41.376462100Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-24T16:46:44.271473200Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/24/2023 11:46:44 AM","11/24/2023 11:46:44 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","wks01-erik","System.Byte[]","2006","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","11/24/2023 11:46:26 AM","11/24/2023 11:46:26 AM","NT AUTHORITY\LOCAL SERVICE",,
"7040","wks01-erik","System.Byte[]","2005","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/24/2023 2:02:02 AM","11/24/2023 2:02:02 AM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","2004","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/24/2023 1:59:52 AM","11/24/2023 1:59:52 AM","NT AUTHORITY\SYSTEM",,
"19","wks01-erik","System.Byte[]","2003","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1092.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/23/2023 9:02:21 PM","11/23/2023 9:02:21 PM","NT AUTHORITY\SYSTEM",,
"43","wks01-erik","System.Byte[]","2002","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1092.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/23/2023 9:02:05 PM","11/23/2023 9:02:05 PM","NT AUTHORITY\SYSTEM",,
"44","wks01-erik","System.Byte[]","2001","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/23/2023 9:02:05 PM","11/23/2023 9:02:05 PM","NT AUTHORITY\SYSTEM",,
"16","wks01-erik","System.Byte[]","2000","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'119', '\??\C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat', '4', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/23/2023 9:02:02 PM","11/23/2023 9:02:02 PM","NT AUTHORITY\SYSTEM",,
"16","wks01-erik","System.Byte[]","1999","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'118', '\??\C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\migration.dat', '4', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/23/2023 9:02:02 PM","11/23/2023 9:02:02 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","1998","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/23/2023 4:50:20 PM","11/23/2023 4:50:20 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","1997","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/23/2023 4:48:18 PM","11/23/2023 4:48:18 PM","NT AUTHORITY\SYSTEM",,
"7040","wks01-erik","System.Byte[]","1996","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/23/2023 4:02:02 PM","11/23/2023 4:02:02 PM","NT AUTHORITY\SYSTEM",,
