"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"16384","wks01-erik","System.Byte[]","2252","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-22T01:39:50Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/21/2023 4:33:50 PM","11/21/2023 4:33:50 PM",,,
"16394","wks01-erik","System.Byte[]","2251","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/21/2023 4:33:18 PM","11/21/2023 4:33:18 PM",,,
"15","wks01-erik","System.Byte[]","2250","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/21/2023 2:39:42 PM","11/21/2023 2:39:42 PM",,,
"15","wks01-erik","System.Byte[]","2249","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/21/2023 2:39:42 PM","11/21/2023 2:39:42 PM",,,
"15","wks01-erik","System.Byte[]","2248","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/21/2023 2:39:40 PM","11/21/2023 2:39:40 PM",,,
"15","wks01-erik","System.Byte[]","2247","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/21/2023 2:39:40 PM","11/21/2023 2:39:40 PM",,,
"0","wks01-erik","System.Byte[]","2246","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/21/2023 11:48:58 AM","11/21/2023 11:48:58 AM",,,
"0","wks01-erik","System.Byte[]","2245","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/21/2023 6:49:09 AM","11/21/2023 6:49:09 AM",,,
"16384","wks01-erik","System.Byte[]","2244","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-22T01:39:57Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/21/2023 4:39:57 AM","11/21/2023 4:39:57 AM",,,
"16394","wks01-erik","System.Byte[]","2243","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/21/2023 4:39:26 AM","11/21/2023 4:39:26 AM",,,
"0","wks01-erik","System.Byte[]","2242","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/21/2023 1:49:04 AM","11/21/2023 1:49:04 AM",,,
"16384","wks01-erik","System.Byte[]","2241","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-22T01:40:30Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/20/2023 9:02:30 PM","11/20/2023 9:02:30 PM",,,
"15","wks01-erik","System.Byte[]","2240","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/20/2023 9:02:24 PM","11/20/2023 9:02:24 PM",,,
"15","wks01-erik","System.Byte[]","2239","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/20/2023 9:02:24 PM","11/20/2023 9:02:24 PM",,,
"16394","wks01-erik","System.Byte[]","2238","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/20/2023 9:01:49 PM","11/20/2023 9:01:49 PM",,,
"0","wks01-erik","System.Byte[]","2237","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/20/2023 8:48:53 PM","11/20/2023 8:48:53 PM",,,
"16384","wks01-erik","System.Byte[]","2236","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-22T01:40:19Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/20/2023 8:41:19 PM","11/20/2023 8:41:19 PM",,,
"8198","wks01-erik","System.Byte[]","2235","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0x8007007B
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=TimerEvent","Software Protection Platform Service","System.String[]","3221233670","11/20/2023 8:40:49 PM","11/20/2023 8:40:49 PM",,,
"1003","wks01-erik","System.Byte[]","2234","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/20/2023 8:40:48 PM","11/20/2023 8:40:48 PM",,,
"1003","wks01-erik","System.Byte[]","2233","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/20/2023 8:40:48 PM","11/20/2023 8:40:48 PM",,,
"16394","wks01-erik","System.Byte[]","2232","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/20/2023 8:39:46 PM","11/20/2023 8:39:46 PM",,,
"16384","wks01-erik","System.Byte[]","2231","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-21T01:39:46Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/20/2023 4:33:46 PM","11/20/2023 4:33:46 PM",,,
"16394","wks01-erik","System.Byte[]","2230","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/20/2023 4:33:15 PM","11/20/2023 4:33:15 PM",,,
"0","wks01-erik","System.Byte[]","2229","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/20/2023 3:48:33 PM","11/20/2023 3:48:33 PM",,,
"15","wks01-erik","System.Byte[]","2228","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/20/2023 12:39:32 PM","11/20/2023 12:39:32 PM",,,
"15","wks01-erik","System.Byte[]","2227","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/20/2023 12:39:32 PM","11/20/2023 12:39:32 PM",,,
"15","wks01-erik","System.Byte[]","2226","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/20/2023 12:39:30 PM","11/20/2023 12:39:30 PM",,,
"15","wks01-erik","System.Byte[]","2225","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/20/2023 12:39:30 PM","11/20/2023 12:39:30 PM",,,
"0","wks01-erik","System.Byte[]","2224","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/20/2023 10:48:43 AM","11/20/2023 10:48:43 AM",,,
"16384","wks01-erik","System.Byte[]","2223","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-21T01:39:40Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/20/2023 10:29:41 AM","11/20/2023 10:29:41 AM",,,
"16394","wks01-erik","System.Byte[]","2222","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/20/2023 10:29:10 AM","11/20/2023 10:29:10 AM",,,
"0","wks01-erik","System.Byte[]","2221","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/20/2023 5:49:16 AM","11/20/2023 5:49:16 AM",,,
"16384","wks01-erik","System.Byte[]","2220","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-21T01:39:49Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/20/2023 2:39:49 AM","11/20/2023 2:39:49 AM",,,
"16394","wks01-erik","System.Byte[]","2219","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/20/2023 2:39:17 AM","11/20/2023 2:39:17 AM",,,
"0","wks01-erik","System.Byte[]","2218","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/20/2023 12:48:59 AM","11/20/2023 12:48:59 AM",,,
"16384","wks01-erik","System.Byte[]","2217","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-21T01:40:33Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/19/2023 9:02:33 PM","11/19/2023 9:02:33 PM",,,
"15","wks01-erik","System.Byte[]","2216","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/19/2023 9:02:26 PM","11/19/2023 9:02:26 PM",,,
"15","wks01-erik","System.Byte[]","2215","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/19/2023 9:02:26 PM","11/19/2023 9:02:26 PM",,,
"16394","wks01-erik","System.Byte[]","2214","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/19/2023 9:01:51 PM","11/19/2023 9:01:51 PM",,,
"16384","wks01-erik","System.Byte[]","2213","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-21T01:40:18Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/19/2023 8:41:18 PM","11/19/2023 8:41:18 PM",,,
"8198","wks01-erik","System.Byte[]","2212","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0x8007007B
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=TimerEvent","Software Protection Platform Service","System.String[]","3221233670","11/19/2023 8:40:48 PM","11/19/2023 8:40:48 PM",,,
"1003","wks01-erik","System.Byte[]","2211","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/19/2023 8:40:48 PM","11/19/2023 8:40:48 PM",,,
"1003","wks01-erik","System.Byte[]","2210","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","11/19/2023 8:40:48 PM","11/19/2023 8:40:48 PM",,,
"16394","wks01-erik","System.Byte[]","2209","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/19/2023 8:39:42 PM","11/19/2023 8:39:42 PM",,,
"0","wks01-erik","System.Byte[]","2208","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/19/2023 7:48:50 PM","11/19/2023 7:48:50 PM",,,
"16384","wks01-erik","System.Byte[]","2207","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-20T01:39:42Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/19/2023 4:33:42 PM","11/19/2023 4:33:42 PM",,,
"16394","wks01-erik","System.Byte[]","2206","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/19/2023 4:33:11 PM","11/19/2023 4:33:11 PM",,,
"0","wks01-erik","System.Byte[]","2205","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/19/2023 2:48:35 PM","11/19/2023 2:48:35 PM",,,
"15","wks01-erik","System.Byte[]","2204","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/19/2023 10:40:03 AM","11/19/2023 10:40:03 AM",,,
"15","wks01-erik","System.Byte[]","2203","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/19/2023 10:40:03 AM","11/19/2023 10:40:03 AM",,,
"15","wks01-erik","System.Byte[]","2202","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/19/2023 10:40:01 AM","11/19/2023 10:40:01 AM",,,
"15","wks01-erik","System.Byte[]","2201","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/19/2023 10:40:01 AM","11/19/2023 10:40:01 AM",,,
"0","wks01-erik","System.Byte[]","2200","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/19/2023 9:48:57 AM","11/19/2023 9:48:57 AM",,,
"16384","wks01-erik","System.Byte[]","2199","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-20T01:39:52Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/19/2023 4:53:52 AM","11/19/2023 4:53:52 AM",,,
"16394","wks01-erik","System.Byte[]","2198","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/19/2023 4:53:20 AM","11/19/2023 4:53:20 AM",,,
"0","wks01-erik","System.Byte[]","2197","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/19/2023 4:48:28 AM","11/19/2023 4:48:28 AM",,,
"0","wks01-erik","System.Byte[]","2196","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","11/18/2023 11:49:12 PM","11/18/2023 11:49:12 PM",,,
"16384","wks01-erik","System.Byte[]","2195","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-20T01:40:33Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/18/2023 9:02:33 PM","11/18/2023 9:02:33 PM",,,
"15","wks01-erik","System.Byte[]","2194","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/18/2023 9:02:26 PM","11/18/2023 9:02:26 PM",,,
"15","wks01-erik","System.Byte[]","2193","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","11/18/2023 9:02:26 PM","11/18/2023 9:02:26 PM",,,
"16394","wks01-erik","System.Byte[]","2192","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","11/18/2023 9:01:48 PM","11/18/2023 9:01:48 PM",,,
"16384","wks01-erik","System.Byte[]","2191","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-11-20T01:40:16Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","11/18/2023 8:41:17 PM","11/18/2023 8:41:17 PM",,,
"8198","wks01-erik","System.Byte[]","2190","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0x8007007B
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=TimerEvent","Software Protection Platform Service","System.String[]","3221233670","11/18/2023 8:40:46 PM","11/18/2023 8:40:46 PM",,,
